CODIGO,NUMERO,NOME,GRUPO,TIPO,MEDICAMENTO,MATERIA_PRIMA,UNIDADE,NUMERO_FAB,ESTOQUE_MIN,ESTOQUE_IDEAL,ESTOQUE_DISP,CUSTO,LUCRO,VENDA,DOLAR,ABC,FORNECEDOR,LOCAL,GAVETA,Utilizado,FABRICANTE,SUBGRUPO,NOMECURTO,P_FOTO,NC_MERCOSUL,C_CLAS_FISCAL,C_CST_O,C_CST,C_ECF_ALIQ,C_ICMS,C_ICMS_ST,C_IPI,C_RED_BCALC,ULTIMA_VENDA,ULTIMA_COMPRA,PODE_DESCONTO,DESCONTO_MAX,PESO_BRUTO,PESO_LIQUIDO,CFOP_INUF,CFOP_OUTUF,ARQUIVADO,PRECO_1,PRECO_2,GTIN,USA_SERIAL,vTotTrib,NUMERO_ORIGINAL,cANP,CST_IPI_PIS_COFINS,VALIDADE,USA_LOTES,cBenef,indEscala,CNPJFab,PIS_ALIQ,COFINS_ALIQ,IPI_cEnq,CEST,vBCSTRet,vICMSSTRet,pST,vICMSSubstituto,pRedBCEfet,vBCEfet,pICMSEfet,vICMSEfet,ML_category_id,ML_video_id,ML_warranty,ML_Description,ITEM_REGRAFISCAL_IDPK,REGRAFISCALPDV_IDPK,CST_CBSIBS,ClassTrib_CBSIBS,AliquotaCBS,AliquotaIBSUF,AliquotaIBSMun,pRedAliqCBS,pRedAliqIBSUF,pRedAliqIBSMun,OBS_REFORMA
301,3067,JUNTA ESFERICA - APLICADOR VIBRIA_HIBRIDI,,C,N,N,UN,3067,10,10,65,2,175,"5,5","1,09",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
302,504,KIT ADAPTADOR VENTOSA DERMOTONUS PUCHIM,,C,N,N,UN,504,0,0,6,16,"274,375","59,9","11,5637",0,23,,,,,,,,39021010,,0,101,0,0,0,0,100,26/06/2026,,True,100,0,0,5102,6102,False,"59,9","59,9",,False,"34,33",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
303,320,KIT ASSISTENCIA FILTRO GRANDE HAKON,,C,N,N,UN,180943-1,3,3,0,840,"17,8571",990,"196,82",0,23,,,,,,,,84219999,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
304,746,KIT CANETA DIAMANTADA ACRIL 5 PONTEIRAS,,C,N,N,UN,746,0,0,4,145,"72,3448","249,9","49,68",0,23,,,,,,,,76041010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
305,4889,KIT FUNIL,,C,N,N,UN,4889,1,1,2,"64,95","195,612",192,"38,17",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
306,25002191,KIT RESERVATORIO HYGIADERMO VACUO EVT2211,,C,N,N,UN,25002191,0,0,1,190,-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
307,20341,KIT VENTOSA GLUTEO ACRIL 160 ENGATE 8MM,,C,N,N,UN,20341,0,0,1,"60,4","181,2914","169,9","33,78",0,23,,,,,,,,39069021,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
308,20340,KIT VENTOSA GLUTEO ACRIL 160MM ENGATE 6MM,,C,N,N,UN,20340,0,0,0,"60,4","181,2914","169,9","33,78",0,23,,,,,,,,39069021,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
309,173,LAMPADA NEON NE-2 COM RABICHO,,C,N,N,UN,LPNEO00100,0,0,5,"0,88",-100,0,0,0,23,,,,,,,,85393120,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
310,11007,LAMPADA TUBULAR 4W T5 UV,,C,N,N,UN,11007,0,0,10,"29,01",-100,0,0,0,23,,,,,,,,85408990,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
311,2039040,MANGUEIRA P/ CANETA APLICADORA DERMO ESTHETIC                                    NS: 1316681001,,C,N,N,UN,2039040,0,0,3,"93,38",-100,0,0,0,23,,,,,,,,39173229,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
312,65938,"MANGUEIRA PU AZUL ESPIRAL EXT. 6,00 X 4,00 MM INT.  6 METROS /I",,C,N,N,UN,65938,0,0,5,17,-100,0,0,0,23,,,,,,,,39173900,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
313,65940,"MANGUEIRA PU AZUL ESPIRAL EXT. 8,00 X 5,00 MM INT.  6 METROS /I",,C,N,N,UN,65940,0,0,9,"26,9",-100,0,0,0,23,,,,,,,,39173900,,0,000,,0,0,0,100,03/07/2026,02/07/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,18,"4,69",0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
314,1229,MB22016A - MEMBRANA TRIATHERM RGB PORTUGUES - PAINEL SUPERIOR,,C,N,N,UN,1229,0,0,0,"103,71","121,7722",230,"45,73",0,23,,,,,,,,39206100,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
315,2169,MB22020A - MEMBRANA CAVICELL 40 RGB PORTUGUES - PAINEL SUPERIOR,,C,N,N,UN,2169,0,0,1,"74,9","220,4272",240,"47,71",0,23,,,,,,,,39206100,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
316,3025275,MECANISMO MONTADO APLICADOR MODELATTA                                            NS: 0000000082,,C,N,N,UN,3025275,0,0,4,"234,87",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,11/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
317,1732129,MEMBRANA HAKON,,C,N,N,UN,1732129,0,0,3,"153,41",-100,0,0,0,23,,,,,,,,84239021,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,"29,16",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
318,6752,MODULO FORCA 2 PINOS C/ PORT.FUSIV/CHAVE EMBUTIR,,C,N,N,UN,6752,0,0,3,"62,31","44,4391",90,"17,89",0,23,,,,,,,,85366990,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
319,1832020,MODULO TERMOELETRICO PELTIER TES1-11709T125,,C,N,N,UN,1832020,0,0,2,"330,26","199,7638",990,"196,82",0,23,,,,,,,,84186999,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
320,3892,"MOLA INOX LO 12,00 X 4,60 MM INT X 0,45 MM FIO (DC1219- ALVA",,C,N,N,UN,3892,0,0,3,"1,27",-100,0,0,0,23,,,,,,,,73202010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
321,3018083,MOSFET FQA36P15                                                                  NS: 0000000023,,C,N,N,UN,3018083,1,1,2,"17,1","98,8304",34,"6,76",0,23,,,,,,,,85412199,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
322,3065010,MOTOR CL3570PKA-40C                                                              NS: 0000051511,,C,N,N,UN,3065010,0,0,2,"417,39","56,4963","653,2","129,86",0,23,,,,,,,,85013110,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
323,1947,MOTOR ELETRICO DE CORRENTE CONTINUA - VIBROCELL,,C,N,N,UN,MP1947,0,0,0,"500,4","169,7842",1350,"268,39",0,8,,,,SHOPLIBRE COMERCIAL LTDA,,,,85017290,,0,101,0,0,0,0,100,25/06/2026,,True,100,0,0,5102,6102,False,1350,1350,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
324,2855,MOTOR PRESSAO NEGATIVA JQB5177015 - 220V,,C,N,N,UN,2855,0,0,0,"202,5",-100,0,0,0,23,,,,,,,,84141000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
325,1733346,NOVO KIT CABO HAKON FONTE 120,,C,N,N,UN,1733346,0,0,5,"92,57",-100,0,0,0,12,,,,,,,,85444900,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,"34,33",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
326,477,NTC 50KOHMS 3MM,,C,N,N,UN,477,1,1,0,"1,05","2538,0952","27,7","5,51",0,23,,,,,,,,85334011,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
327,52008,PARTES E PECAS VALVULAS POWER SHAPE,,C,N,N,UN,K52008,0,0,3,"547,31","210,6101",1700,"337,97",0,23,,,,,,,,84819090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
328,324,PASTILHA PELTIER TEC1-12704 41X41 12V 4A,,C,N,N,UN,143729-1,0,0,3,150,"296,6667",595,"118,29",0,23,,,,,,,,84186999,,0,000,,0,0,0,100,16/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
329,36904,PASTILHA PELTIER TEC1-12706 12V,,C,N,N,UN,D36904,0,0,10,"14,5","3313,7931",495,"98,41",0,23,,,POLARYS PLAXX,,,,,84195010,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,495,495,,False,"31,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
330,25002034,PCI MONTADA PCIS1T02 R00 (CONTROLE US - MESUS),,C,N,N,UN,25002034,0,0,1,240,-100,0,0,0,23,,,,,,,,90329010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
331,25002036,PCI MONTADA PCIS1T04 R00 (SAIDA US - MESUS),,C,N,N,UN,25002036,0,0,1,384,-100,0,0,0,23,,,,,,,,90329010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
332,80012294,PCI PCIC4V02R01 - PCI TRANSFORMADOR IMPORTADO PLASMAX,,C,N,N,UN,80012294,0,0,2,"14,09",-100,0,0,0,23,,,,,,,,90329010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
333,3015073,PINO BANANA PV 1061 - VERMELHO   (VENDAS)                                        NS: 0000000046,,C,N,N,UN,3015073,0,0,91,"5,51",-100,0,0,0,23,,,,,,,,85366990,,0,000,,0,0,0,100,25/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
334,11215,PINO REVESTIDO DO SUP. APLICADOR ACRUS,,C,N,N,UN,11215,0,0,3,"9,5",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
335,2039702,PLACA BIVOLT LYRA                                                                NS: 1469420007,,C,N,N,UN,2039702,0,0,1,"77,6",-100,0,0,0,23,,,,,,,,85389010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
336,2110030,PLACA CENTELHADORA,,C,N,N,UN,2110030,0,0,0,96,"129,1667",220,"43,74",0,23,,,,,,,,85363010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
337,298,PLACA CENTELHADORA                                                               NS: 1428440053,,C,N,N,UN,2110030,0,0,10,"117,86",-100,0,0,0,23,,,,,,,,85389010,,0,000,,0,0,0,100,01/07/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
338,2110247,PLACA CENTELHADORA PARA DERMOSTEAM 220V,,C,N,N,UN,2110247,2,2,1,"117,86","99,3891",235,"46,72",0,23,,,,,,,,85363010,,0,000,,0,0,0,100,25/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
339,7405,PLACA CLUSTER MAXX LED AMBAR+LASER INFRAVERMELHO R1,,C,N,N,UN,7405,0,0,2,"171,57","162,2836",450,"89,46",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
340,7403,PLACA CLUSTER MAXX LED AZUL + LASER VERMELHO R1,,C,N,N,UN,7403,0,0,2,"114,38","232,2259",380,"75,55",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
341,694,PLACA CLUSTER MAXX LED VERMELHO+LASER IR R1,,C,N,N,UN,694,0,0,0,248,"97,5806",490,"97,42",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
343,10737,PLACA CONTROLE BEAUTY STEAM (2020) R2,,C,N,N,UN,10737,0,0,0,"380,01","24,9967",475,"94,43",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
344,2039597,PLACA CONTROLE HECCUS TURBO                                                      NS: 1477190005,,C,N,N,UN,2039597,0,0,1,"2345,31","53,4978",3600,"715,71",0,23,,,,,,,,85389010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
345,2071759,PLACA CONTROLE NEURODRYN PORTABLE TENS FES,,C,N,N,UN,2071759,0,0,2,0,100,27,"5,37",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
509,5800,PLACA MONTADA MANOPLA MONOPOLAR C TERMOMETRO G3 A,,C,N,N,UN,PMMAN05800,0,0,0,"396,34",0,0,0,0,3,,,,,,PL MONTADA MANOPLA MONOPO,,90330000,,0,00,,0,0,0,100,25/06/2026,27/05/2026,True,100,0,0,,,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,12,"47,56",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
346,2039437,PLACA CONTROLE SONOPULSE COMPACT 1MHZ                                            NS: 1295690103,,C,N,N,UN,2039437,0,0,2,"490,07",-100,0,0,0,23,,,,,,,,85389010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
347,2110184,PLACA DISPLAY SMD PCI LCD010101A                                                 NS: AUTO043838,,C,N,N,UN,2110184,0,0,2,"106,08",-100,0,0,0,23,,,,,,,,85389010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
348,5508,PLACA DRIVER SONIC COMPACT REV.01,,C,N,N,UN,5508,3,3,6,"356,52","96,3424",700,"139,17",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
349,1688,PLACA ELETRONICA - VIBROCELL,,C,N,N,UN,MP1688,0,0,1,442,-100,0,0,0,23,,,,,,,,90329010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
350,2110078,PLACA FONTE 32V 120W MODELLATA,,C,N,N,UN,2110078,0,0,2,"221,6",-100,0,0,0,23,,,,,,,,85044021,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,"34,78",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
351,2039335,PLACA FONTE 65 / 12 - 250W                                                       NS: 1235520007,,C,N,N,UN,2039335,0,0,1,"397,95","75,15",697,"138,57",0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,15/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
352,2039452,PLACA FONTE CHAVEADA 17V/45W                                                     NS: AUTO044496,,C,N,N,UN,02039452,0,0,3,"81,53",-100,0,0,0,35,,,,IBRAMED,,,,85389010,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,"35,96",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
353,2039537,PLACA HF IBRAMED,,C,N,N,UN,2039537,2,2,13,115,"30,4348",150,"29,82",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
354,1719335,PLACA M0140 MODULO BLUETOOTH 180,,C,N,N,UN,1719335,0,0,2,"235,2",-100,0,0,0,23,,,,,,,,85340033,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
355,1722808,PLACA M446 NOVO DERMOVACUO PULSADO,,C,N,N,UN,1722808,0,0,1,"250,43",-100,0,0,0,23,,,,,,,,85340033,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
356,5102,PLACA MONTADA CPU SPECTRA R2,,C,N,N,UN,PMCPU05102,0,0,3,"401,29","141,7205",970,"192,84",0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
357,1400,PLACA MONTADA INTERFACE DISPLAY 128 X 64 VELOX E LIPOSOON,,C,N,N,UN,PMIFD01400,0,0,2,"243,93",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
358,3702,PLACA MONTADA MANOPLA BICORPORAL R02,,C,N,N,UN,PMMAN037.02,2,2,8,"31,92","172,5564",87,"17,3",0,23,,,,,,,,85389010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
359,903,PLACA MONTADA MANOPLA BIPOLAR CTERMOMETRO R03,,C,N,N,UN,PMMAN00903,0,0,0,"239,98",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
360,10500,PLACA MONTADA MANOPLA TRINITY FACIAL RADIOMETRO NIOO,,C,N,N,UN,PMMAN10500,0,0,1,"375,33","94,4955",730,"145,13",0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
361,4102,PLACA MONTADA MODULO OXITONE PRO R02,,C,N,N,UN,PMMOD04102,0,0,2,"435,69",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
362,3503,PLACA MONTADA MODULO OXY SEM VACUO R03,,C,N,N,UN,PMMOD03503,0,0,1,"165,8",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
466,3963,"TUBO TERMO RETRATIL PRETO DIAMETRO 1,5MM - SIBRATEC 8422",,C,N,N,MT,03963,0,0,200,"1,34",0,0,0,0,28,,,,,,TUBO TERMO RETRATIL PT DI,,39174090,,2,00,,0,0,0,100,,27/05/2026,True,100,0,0,,,False,0,0,7908060400071,False,0,,,,,False,,S,,0,0,999,,0,0,18,"0,24",0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
364,3900,PLACA MONTADA MODULO RECONHECIMENTO SPECTRA RECERT.,,C,N,N,UN,PMMOD03900,0,0,1,"307,26",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
365,10743,PLACA SAIDA BEAUTY STEAM (2020) R2,,C,N,N,UN,10743,0,0,0,"496,07","25,1839",621,"123,46",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
366,10746,PLACA SAIDA BEAUTY STEAM MAXX R2,,C,N,N,UN,10746,0,0,1,"530,5","34,7785",715,"142,15",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,09/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
367,3032058,PLACA SMD APLICADOR POLARYS - PCI 13012 - MONTADA                                NS: 0225051613,,C,N,N,UN,3032058,0,0,2,"233,78",-100,0,0,0,23,,,,,,,,85389010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
368,3032036,PLACA SMD APLICADOR SONOFOCUS PCI 3031 MONTADA                                   NS: 0000000010,,C,N,N,UN,3032036,1,1,3,"44,44","125,0225",100,"19,88",0,23,,,,,,,,84733090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
369,2110236,PLACA SMD HF IBRAMED PCI - MONTADA,,C,N,N,UN,2110236,0,0,14,0,100,27,"5,37",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
370,663,PLACA STIM CARE R4 (TK),,C,N,N,UN,663,1,1,0,"490,38","22,3541",600,"119,28",0,23,,,,,,,,85371090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
