Codigo/SKU;Descricao;Estoque MGV;Estoque Bling;Diferenca Saldo;NCM MGV;NCM Bling;Preco MGV (R$);Preco Bling (R$);Status;Diagnostico Divergencias
"3065";"TRAVA INTERNA- APLICADOR VIBRIA- HIBRIDI";10;0;10;"90189099";"";45.00;45.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (10) vs Bling (0) [Dif: +10] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"03038576";"TUBO ESPECIAL PU 10 X 6,5 AZUL                                                   Ns: 0000000049";0;0;0;"90189099";"";16.19;16.19;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16683621099";"TUBO ESPECIAL PU 10 X 6,5 AZUL                                                   Ns: 0000000052";0;0;0;"90189099";"";16.18;16.18;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"03038577";"TUBO ESPECIAL PU 12 X 8 AZUL                                                     Ns: 0000000028";0;0;0;"90189099";"";27.93;27.93;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16683621102";"TUBO ESPECIAL PU 12 X 8 AZUL                                                     Ns: 0000000029";0;0;0;"90189099";"";27.93;27.93;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"03038144";"TUBO ESPECIAL PU 8 X 5 AZUL                                                      Ns: 0000000101";0;0;0;"90189099";"";13.72;13.72;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16683621101";"TUBO ESPECIAL PU 8 X 5 AZUL                                                      Ns: 0000000105";0;0;0;"90189099";"";13.71;13.71;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"1739";"TUBO PVC ATOXICO CINZA - MANGUEIRA VIBROCELL";7;0;7;"39173900";"";380.00;380.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (7) vs Bling (0) [Dif: +7] | NCM divergente: MGV (39173900) vs Bling (Não preenchido)"
"3963";"TUBO TERMO RETRATIL PRETO DIAMETRO 1,5MM - SIBRATEC 8422";200;0;200;"39174090";"";0.00;2.01;"QTY_DIVERGENCE";"Estoque divergente: MGV (200) vs Bling (0) [Dif: +200] | NCM divergente: MGV (39174090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 2.01)"
"2000000000003";"ULTRASSOM";0;0;0;"90189099";"";250.00;250.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"484";"VALVULA 1 VIA LAVBRAST CONVENCIONAL";4;0;4;"84818099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (84818099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"3022001";"VALVULA 811A                                                                     NS: 0000030775";3;0;3;"85408910";"";0.00;669.68;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (85408910) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 669.68)"
"3645";"VENTILADOR 40X40X10 12V HB";0;0;0;"84145990";"";110.00;110.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (84145990) vs Bling (Não preenchido)"
"630";"VENTILADOR 40X40X20";18;0;18;"84145990";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (18) vs Bling (0) [Dif: +18] | NCM divergente: MGV (84145990) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"218";"VENTILADOR 60X60X10 12V HS";18;0;18;"84145990";"";100.00;100.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (18) vs Bling (0) [Dif: +18] | NCM divergente: MGV (84145990) vs Bling (Não preenchido)"
"595";"VENTILADOR 60X60X15";5;0;5;"84145910";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (84145910) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"596";"VENTILADOR 60X60X25";3;0;3;"84145910";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (84145910) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"597";"VENTILADOR 80X80X25";2;0;2;"84145910";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (84145910) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"3025003";"VENTOSA ROLETE 60MM                                                              NS: 0000000194";1;0;1;"90330000";"";159.90;159.90;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90330000) vs Bling (Não preenchido)"
"BLING-16468001314";"VIBRIA - SÉRIE Nº 080444";0;0;0;"90189099";"";0.00;1.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"2000000000004";"VIBROCELL ESTETIC 220V";0;0;0;"90189099";"";250.00;250.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16597266183";"Wattímetro Analógico Bird";0;0;0;"90189099";"";800.00;800.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"03049095";"CABO ELETROESTIMULACAO DUPLO BRANCO -PINO VERMELHO E PINO PRETO";0;0;0;"";"";0.00;29.40;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"02110236";"TFC - PLACA SMD HF IBRAMED PCI HFT010101 - MONTADA (VENDAS) Ns: 1564420016";0;0;0;"";"";0.00;42.56;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"03025236";"DISCO BASE DE ACOPLAMENTO PARA MOTOR MODELLATA Ns: 0000000065";0;0;0;"";"";0.00;51.52;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"03019002";"INTERRUPTOR BIPOLAR 6A - 15223 Ns: 0000000108";0;0;0;"";"";0.00;5.10;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"006762";"TRASEIRA DO APLICADOR SONIC_CLUSTER REV.03 INJETADO";0;0;0;"";"";0.00;2.33;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"006899";"ADESIVO TRASEIRA CLUSTER R03 (VN)";0;0;0;"";"";0.00;0.23;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"006209";"ADESIVO START CLUSTER R01 (VN)";0;0;0;"";"";0.00;0.23;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"004604";"CORPO DO APLICADOR CLUSTER REV.02";0;0;0;"";"";0.00;34.46;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"008568";"BOTAO DO APLICADOR CLUSTER REV.02";0;0;0;"";"";0.00;3.42;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16696268329";"CI PTH TO-39 PN MLX90614ESFDCH000TU";0;0;0;"";"";0.00;754.32;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"03038251";"TUBO ESPONJOSO 1/2"" BLINDADO ( BARRA COM 2/METROS)                               Ns: AUTO042705";0;0;0;"";"";0.00;14.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"001033";"CIRCUITO INTEGRADO SMD MP1477HGTF-Z STEP DOWN";0;0;0;"";"";0.00;15.53;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"005478-2026";"SOLARA";0;0;0;"";"";0.00;3000.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16690941572";"CABO MICROFONE APLICADOR FACIAL ULTRAFOCUS";0;0;0;"";"";0.00;185.17;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16690941561";"CABO MICROFONE APLICADOR FACIAL RF";0;0;0;"";"";0.00;193.37;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16690941553";"CONECTOR FEMEA PLASTICO 18 PINOS RF MONTADO";0;0;0;"";"";0.00;171.86;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16690941541";"CONECTOR FEMEA PLASTICO 18 PINOS RF MONTADO";0;0;0;"";"";0.00;171.86;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16690941519";"CABO MULTIVIAS APLICADOR CORPORAL ULTRAFOCUS";0;0;0;"";"";0.00;221.16;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"001004";"DISPLAY LCD TFT 240X240";0;0;0;"";"";0.00;170.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16686895179";"CABO APLICADOR CORPORAL RADIOFREQUENCIA + VACUO - MONTADO                        Ns: 0000000034";0;0;0;"";"";0.00;123.20;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16686895177";"PLACA FONTE CHAVEADA 12V - 90W                                                   Ns: 1592690021";0;0;0;"";"";0.00;206.08;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16686852000";"TRANSDUTOR ULTRASSONICO 40 KHZ LIPOCAVITY 40";0;0;0;"";"";0.00;256.98;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16686851997";"PLACA MS1007 ULTRAMAX 4.0";0;0;0;"";"";0.00;461.87;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"COD-SERIAL-TEST";"Placa de Teste Serializada";0;0;0;"";"";0.00;350.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"PART-SSD-SERIAL-1784293852335";"SSD NVMe 1TB Teste Serial";0;0;0;"";"";0.00;450.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"PART-SSD-SERIAL-1784293392302";"SSD NVMe 1TB Teste Serial";0;0;0;"";"";0.00;450.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"PART-SSD-SERIAL-1784293367304";"SSD NVMe 1TB Teste Serial";0;0;0;"";"";0.00;450.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"3073027.";"CHICOTE APLICADOR MODELLATA-MONTADO                                           Ns: 0000000058";0;0;0;"";"";0.00;129.02;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621109";"CABO DO APLICADOR - FAMILIA ULTRASSOM/SONOPULSE - MONTADO                        Ns: 0000000109";0;0;0;"";"";0.00;31.36;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621107";"ABRACADEIRA RADIAL EM ACO INOXIDAVEL DIAMETRO 10,5MM                             Ns: 0000000005";0;0;0;"";"";0.00;0.81;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621106";"Abracadeira Radial em aco inoxidavel Diametro 12,3mm                             Ns: 0000000016";0;0;0;"";"";0.00;1.51;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621105";"Abracadeira Radial em aco inoxidavel Diametro 11,9mm                             Ns: 0000000033";0;0;0;"";"";0.00;4.83;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621104";"Abracadeira Radial em aco inoxidavel Diametro 11,9mm                             Ns: 0000000032";0;0;0;"";"";0.00;4.83;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621102";"TUBO ESPECIAL PU 12 X 8 AZUL                                                     Ns: 0000000029";0;0;0;"";"";0.00;27.93;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621101";"TUBO ESPECIAL PU 8 X 5 AZUL                                                      Ns: 0000000105";0;0;0;"";"";0.00;13.71;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621099";"TUBO ESPECIAL PU 10 X 6,5 AZUL                                                   Ns: 0000000052";0;0;0;"";"";0.00;16.18;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621098";"BOBINA HF 4 FIO P/ DERMOSTEAM  CUSTOMIZADA                                       Ns: 0000000126";0;0;0;"";"";0.00;19.60;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683621097";"COPO APLICADOR FACIAL                                                            Ns: 1565190009";0;0;0;"";"";0.00;184.80;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16683468229";"THERMOPULSE NS: 0967700005";0;0;0;"";"";0.00;9000.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"SRV-PECA";"CONECTOR ENGATE RAPIDO";0;0;0;"";"";0.00;59.99;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"SRV-SERVICO";"CALIBRAGEM/MANUTENÇÃO CORRETIVA";0;0;0;"";"";0.00;400.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"AVULSO-PECA";"TROCA PELTIER (Avulso)";0;0;0;"";"";0.00;780.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"AVULSO-SERVICO";"Calibração/Manutenção Corretiva (Avulso)";0;0;0;"";"";0.00;400.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"PART-SSD-SERIAL-1783967615373";"SSD NVMe 1TB Teste Serial";0;0;0;"";"";0.00;450.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"PART-SSD-SERIAL-1783967591108";"SSD NVMe 1TB Teste Serial";0;0;0;"";"";0.00;450.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"PART-SSD-SERIAL-1783967545469";"SSD NVMe 1TB Teste Serial";0;0;0;"";"";0.00;450.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530994";"CHICOTE CABO APLICADOR FACIAL - MONTADO                                          Ns: 0000000013";0;0;0;"";"";0.00;63.20;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530992";"ETIQUETA APLICADOR FACIAL SONOFOCUS SAFIRA                                       Ns: 0000000010";0;0;0;"";"";0.00;3.72;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530991";"ADESIVO APLICADOR FACIAL SONOFOCUS SAFIRA                                        Ns: 0000000003";0;0;0;"";"";0.00;9.60;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530990";"ADESIVO VINIL APLICADOR FACIAL SONOFOCUS SAFIRA                                  Ns: 0000000004";0;0;0;"";"";0.00;2.52;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530988";"CONJUNTO ADESIVO VINIL APLICADOR FACIAL SONOFOCUS                                Ns: 0000000002";0;0;0;"";"";0.00;0.96;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530987";"ETIQUETA APLICADOR FACIAL SONOFOCUS SAFIRA                                       Ns: 0000000010";0;0;0;"";"";0.00;3.72;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530986";"ADESIVO APLICADOR FACIAL SONOFOCUS SAFIRA                                        Ns: 0000000003";0;0;0;"";"";0.00;9.60;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530985";"ADESIVO VINIL APLICADOR FACIAL SONOFOCUS SAFIRA                                  Ns: 0000000004";0;0;0;"";"";0.00;2.52;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16672530982";"CONJUNTO ADESIVO VINIL APLICADOR FACIAL SONOFOCUS                                Ns: 0000000002";0;0;0;"";"";0.00;0.96;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"SRV-MAO-DE-OBRA";"Serviço de Manutenção - Mão de Obra";0;0;0;"";"";0.00;400.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"2071814";"RESERVATORIO PARA VAPOR NOVO 127V";0;0;0;"";"";0.00;455.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"1947";"MOTOR ELETRICO DE CORRENTE CONTINUA - VIBROCELL";0;0;0;"";"";0.00;1350.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"1677";"HASTE PLASTICA P/CONSOLE (VIBROCELL)";0;0;0;"";"";0.00;91.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16652219432";"Neurodyn II 4 Canais NS: 1406970006";0;0;0;"";"";0.00;1000.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16597334962";"CABO DO APLICADOR - FAMILIA ULTRASSOM/SONOPULSE - MONTADO  Ns: 0000000104";0;0;0;"";"";0.00;31.36;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16597334959";"CABO MICROFONE 1 X 0,14MM   Ns: 0000000124";0;0;0;"";"";0.00;5.04;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16597274547";"CRISTAL 12X10MM EM FORMATO DE CONE (PRISMA) DO APLICADOR MODELO HAKON";0;0;0;"";"";0.00;537.22;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16597271593";"PASTILHA PELTIER TEC1-12704 41X41 12V 4A";0;0;0;"";"";0.00;44.85;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16597266183";"Wattímetro Analógico Bird                                   ";0;0;0;"";"";0.00;800.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16591107708";"TFC - PLACA FONTE CHAVEADA 78V - 400W (VENDAS)                                   Ns: 1235550009";0;0;0;"";"";0.00;190.40;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16591107705";"TFC - PLACA FONTE CHAVEADA 78V - 400W (VENDAS)                                   Ns: 1235550008";0;0;0;"";"";0.00;190.40;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16591107703";"ELETRODO VULCANIZADO P/ THERMOPULSE SOLID STATE                                  Ns: 1502021001";0;0;0;"";"";0.00;143.20;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16589876859";"HECCUS (TURBO) IBRAMED";0;0;0;"";"";0.00;500.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"02071704";"PLACA FONTE CHAVEADA 12V - 90W                                                   Ns: 1517390011";0;0;0;"";"";0.00;206.08;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16546447267";"CAIXA ELETRODO MONOFACE NAC";0;0;0;"";"";0.00;278.35;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16546447266";"COBERTURA COM PAINEL SPECTRA ADPAI029.03";0;0;0;"";"";0.00;467.29;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16546447262";"CONEXAO UNIAO USINADO PAINEL OXITONE R01";0;0;0;"";"";0.00;136.65;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16528936745";"TRANSISTOR MOSFET FDD850N10L                                                     Ns: 0000000127";0;0;0;"";"";0.00;4.80;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16528936406";"SUPORTE APLICADOR - PREPARADO                                                    Ns: 1476201001";0;0;0;"";"";0.00;38.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16528936405";"CORPO DO APLICADOR ULTRASSOM CORPORAL C/ FRESA                                   Ns: 0000000002";0;0;0;"";"";0.00;248.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16517456205";"COPO APLICADOR FACIAL                                                            Ns: 1103310027";0;0;0;"";"";0.00;264.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"010743";"PLACA SAIDA BEAUTY STEAM (2020) R2";0;0;0;"";"";0.00;290.22;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"010749";"CONJUNTO CALDEIRA R03";0;0;0;"";"";0.00;212.64;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16493071812";"PLACA CONTROLE NEURODYN PORTABLE SYSTEM                                          Ns: 1441470404";0;0;0;"";"";0.00;423.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16493071811";"PLACA CONTROLE NEURODYN PORTABLE SYSTEM                                          Ns: 1441470405";0;0;0;"";"";0.00;423.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16493071732";"TOMADA DE ENTRADA 2 TERMINAIS - 12CM                                             Ns: AUTO041121";0;0;0;"";"";0.00;11.90;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16480046063";"SENSOR DE FLUXO ICFS-0260                                                        Ns: 0000000034";0;0;0;"";"";0.00;114.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16468001314";"VIBRIA - SÉRIE Nº 080444";0;0;0;"";"";0.00;0.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16468001313";"TENS - FES 4 CANAIS - SÉRIE Nº 103367";0;0;0;"";"";0.00;0.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16468001311";"APLICADOR DO BEAUTY SHAPE - SÉRIE Nº 145336";0;0;0;"";"";0.00;0.00;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16430905147";"PLACA BEAUTY DERMO MAXX R3";0;0;0;"";"";0.00;452.97;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16430811524";"PLACA BEAUTY DERMO MAXX R3";0;0;0;"";"";0.00;452.97;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16397273807";"PLACA ULTRAFOCUS REV.01";0;0;0;"";"";0.00;416.65;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16392819590";"TFC - PLACA SMD HF IBRAMED PCI HFT010101 - MONTADA (VENDAS)                      Ns: 1374780011";0;0;0;"";"";0.00;60.80;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16392629844";"PLACA CONTROLE NEURODYN PORTABLE TENS FES                                        Ns: 1393940676";0;0;0;"";"";0.00;319.20;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16392628428";"TERMISTOR NTC 10K - B57861S0103A039                                              Ns: 0000000011";0;0;0;"";"";0.00;55.20;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16392628427";"PLACA SMD APLICADOR PLANO - PCI CLT010104 - MONTADA                              Ns: 0224041874";0;0;0;"";"";0.00;170.43;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
"BLING-16392628426";"PELTIER TEC1-127-06-12-4040-405-66-1                                             Ns: 0000000006";0;0;0;"";"";0.00;359.20;"ONLY_BLING";"Produto cadastrado no Bling, mas não localizado no MGV."
